doc_id,gt_types,pred_main,pred_subs,pred_set,main_hit,exact_set_match,jaccard,missing_from_pred,extra_in_pred,gt_has_label,pred_has_label,source_file
3330,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3330.json
3331,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3331.json
3332,신체학대,신체학대,방임|성학대|정서학대,방임|성학대|신체학대|정서학대,1,0,0.25,,방임|성학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3332.json
3333,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3333.json
3334,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3334.json
3335,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3335.json
3336,,신체학대,신체학대,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3336.json
3337,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3337.json
3338,방임,신체학대,방임|신체학대|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3338.json
3339,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3339.json
3340,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3340.json
3342,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3342.json
3343,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3343.json
3344,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3344.json
3345,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3345.json
3346,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3346.json
3347,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3347.json
3348,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3348.json
3350,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3350.json
3351,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3351.json
3353,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3353.json
3354,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3354.json
3355,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3355.json
3356,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3356.json
3357,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3357.json
3358,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3358.json
3359,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3359.json
3360,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3360.json
3362,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3362.json
3363,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3363.json
3364,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3364.json
3365,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3365.json
3367,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3367.json
3368,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3368.json
3369,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3369.json
3370,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3370.json
3371,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3371.json
3372,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3372.json
3374,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3374.json
3376,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3376.json
3377,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3377.json
3378,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3378.json
3379,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3379.json
3380,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3380.json
3381,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3381.json
3382,방임,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3382.json
3383,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3383.json
3384,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3384.json
3385,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3385.json
3386,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3386.json
3387,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3387.json
3388,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3388.json
3389,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3389.json
3390,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3390.json
3391,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3391.json
3392,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3392.json
3393,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3393.json
3396,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3396.json
3397,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3397.json
3398,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3398.json
3399,방임,방임,신체학대|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3399.json
3400,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3400.json
3401,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3401.json
3402,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3402.json
3403,,정서학대,정서학대,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3403.json
3405,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3405.json
3406,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3406.json
3407,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3407.json
3408,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3408.json
3409,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3409.json
3410,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3410.json
3411,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3411.json
3412,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3412.json
3413,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3413.json
3414,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3414.json
3416,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3416.json
3417,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3417.json
3419,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3419.json
3423,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3423.json
3424,정서학대,정서학대,신체학대,신체학대|정서학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3424.json
3425,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3425.json
3426,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3426.json
3428,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3428.json
3429,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3429.json
3430,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3430.json
3433,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3433.json
3434,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3434.json
3435,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3435.json
3436,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3436.json
3437,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3437.json
3438,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3438.json
3439,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3439.json
3440,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3440.json
3441,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3441.json
3442,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3442.json
3443,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3443.json
3444,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3444.json
3446,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3446.json
3447,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3447.json
3448,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3448.json
3449,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3449.json
3450,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3450.json
3451,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3451.json
3453,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3453.json
3454,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3454.json
3455,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3455.json
3456,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3456.json
3457,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3457.json
3458,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3458.json
3459,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3459.json
3460,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3460.json
3461,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3461.json
3462,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3462.json
3464,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3464.json
3465,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3465.json
3466,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3466.json
3467,정서학대,정서학대,성학대,성학대|정서학대,1,0,0.5,,성학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3467.json
3468,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3468.json
3469,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3469.json
3470,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3470.json
3471,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3471.json
3472,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3472.json
3473,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3473.json
3474,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3474.json
3475,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3475.json
3476,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3476.json
3477,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3477.json
3478,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3478.json
3479,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3479.json
3480,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3480.json
3481,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3481.json
3482,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3482.json
3483,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3483.json
3484,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3484.json
3485,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3485.json
3486,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3486.json
3487,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3487.json
3488,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3488.json
3489,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3489.json
3490,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3490.json
3491,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3491.json
3493,정서학대,정서학대,신체학대,신체학대|정서학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3493.json
3494,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3494.json
3496,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3496.json
3498,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3498.json
3499,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3499.json
3501,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3501.json
3502,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3502.json
3503,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3503.json
3504,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3504.json
3505,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3505.json
3506,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3506.json
3507,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3507.json
3508,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3508.json
3509,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3509.json
3510,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3510.json
3511,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3511.json
3512,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3512.json
3513,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3513.json
3514,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3514.json
3516,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3516.json
3517,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3517.json
3518,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3518.json
3520,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3520.json
3521,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3521.json
3522,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3522.json
3524,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3524.json
3525,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3525.json
3526,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3526.json
3528,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3528.json
3532,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3532.json
3535,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3535.json
3536,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3536.json
3537,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3537.json
3539,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3539.json
3540,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3540.json
3542,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3542.json
3545,방임,정서학대,,정서학대,0,0,0.0,방임,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3545.json
3547,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3547.json
3548,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3548.json
3549,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3549.json
3550,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3550.json
3551,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3551.json
3552,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3552.json
3553,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3553.json
3554,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3554.json
3555,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3555.json
3557,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3557.json
3558,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3558.json
3559,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3559.json
3561,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3561.json
3562,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3562.json
3564,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3564.json
3565,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3565.json
3566,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3566.json
3567,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3567.json
3568,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3568.json
3569,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3569.json
3570,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3570.json
3571,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3571.json
3572,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3572.json
3573,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3573.json
3575,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3575.json
3576,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3576.json
3577,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3577.json
3579,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3579.json
3580,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3580.json
3581,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3581.json
3582,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3582.json
3583,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3583.json
3584,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3584.json
3585,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3585.json
3586,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3586.json
3587,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3587.json
3588,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3588.json
3589,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3589.json
3590,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3590.json
3591,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3591.json
3592,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3592.json
3593,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3593.json
3594,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3594.json
3595,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3595.json
3596,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3596.json
3597,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3597.json
3598,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3598.json
3599,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3599.json
3600,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3600.json
3601,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3601.json
3602,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3602.json
3603,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3603.json
3604,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3604.json
3605,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3605.json
3606,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3606.json
3607,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3607.json
3608,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3608.json
